Hour,GROUND_R5_Temp,GROUND_R5_Humidity,UPPER_R5_Temp,UPPER_R5_Humidity,District Heating Water Energy : HOT WATER LOOP DISTRICT HEATING,DistrictCooling:Facility : None,Electricity:Facility : None,Fans:Electricity : None,InteriorEquipment:Electricity : None,InteriorLights:Electricity : None,Pumps:Electricity : None,Water:Facility : None,Total Energy
8391,21.18988398369756,56.12704157577809,17.518581838362124,42.85369341081432,507527190.57454723,70950175.60298717,97120855.07434613,8673228.299255883,72669040.93839769,14071588.96178113,1706996.87491145,0.30496666785053084,289946643.8001909
8392,21.1906887198173,54.32281480635379,17.55419538707167,41.03686680177365,507367045.6057599,71767822.20625375,103049631.73180535,8673228.299255883,75903161.96629804,16761890.098457782,1711351.367793672,0.3495959363164626,296094587.66914326
8393,21.29263240072442,52.33883722435323,17.67524797823448,39.021211956319476,507199335.19795996,72853339.788692,124718042.18918605,8673228.299255883,91287837.76472382,23039258.9947167,1717717.1304896458,0.40910162760437124,318068933.85140336
8394,21.493527242220566,50.808705288878166,17.824539149974658,38.441669120974616,506555663.49772525,70752761.86173715,153477492.68277115,8673228.299255883,114684788.38251103,28419860.95108005,1699615.0499241888,0.5429894330021654,345913634.4692586
8395,21.530904963978674,49.511788738274014,18.004389944255994,38.88669386618617,497922409.7963729,71205844.13118424,159719370.96610168,8673228.299255883,114684788.38251103,34697230.00583395,1664124.2785007986,0.6396861813450169,349428788.941954
8396,21.53100273771116,49.57328761344005,18.006200697015988,42.78600279529561,499655000.55358,66471037.91178151,155396695.77046913,8673228.299255883,105914410.14066473,39181065.02230175,1627992.308246786,0.6099333357010631,344105375.25892293
8397,21.530520034167626,50.77743619922905,18.032863682329467,47.23574507510708,499827438.708255,65531131.58339712,151079545.96968925,8673228.299255883,101602248.77013095,39181065.02230175,1623003.8780007055,0.5578658558241428,339532402.7335733
8398,21.530304970421284,51.40105020761535,18.043245336771317,49.8625033318793,500174079.0875692,83040414.85585956,137051367.56855857,8673228.299255883,96065991.55618495,30213394.989366166,2098752.723751615,0.4537308960703022,331456198.8830348
8399,21.53077214859941,52.62313705490365,18.00573102322474,50.70832328561923,505684548.5795077,62935429.353056565,111768656.9147901,8673228.299255883,79749330.91590448,21245724.9564306,2100372.7431991273,0.3942252047823942,301308649.5589782
8400,21.528113181532415,54.224187236265124,17.920809931869318,51.868624805231484,509102315.23513746,57760528.24196355,90179961.56437525,8673228.299255883,64510710.61825748,14968356.060171671,2027666.586690237,0.21570813091866772,279134242.72340894
8401,21.44506337353243,54.96185541520609,17.89817273881607,52.07085441259534,509374111.5948247,60293733.18826188,72892464.29795283,8673228.299255883,49884138.24231657,12278055.081989996,2057042.674390364,0.059505691287907315,262781745.89231503
8402,21.365439709634924,55.32206186384075,17.877007939174142,52.284944907846125,508994254.94679403,60246786.909558795,68563922.20367034,8673228.299255883,45571976.87178277,12278055.081989996,2040661.9506416828,0.029752845643953606,258310936.15578794
8403,21.336482900553275,55.23486945265088,17.869106291102284,51.882906913659006,508967868.39093995,60386858.246825926,66405612.55156077,8673228.299255883,43415896.1865159,12278055.081989996,2038432.9837990038,0.007438211410988301,256190521.43081605
8404,21.32150471152973,53.717701007081416,17.87963162225901,50.432788305569005,508875421.20367754,60827416.28434563,65359676.83303443,8673228.299255883,42337855.84388244,12278055.081989996,2070537.6079061218,0.007438211410988301,255260622.66237548
8405,21.321027266603476,52.589304597722524,17.89918546696418,50.28065090135603,508772016.7347379,59772030.02525521,69554040.71979634,8673228.299255883,42949903.765588544,15865123.000067241,2065785.6548846771,0.029752845643953606,259068722.97312737
8406,21.363631236705796,52.09291307003324,17.99029506773962,50.81670137595288,508841619.11473686,62743408.60168182,82468358.7342351,8673228.299255883,49564201.322168,22142492.054821134,2088437.0579901107,0.2008317080966909,272996701.30637467
8407,21.47566502332204,51.81321891933096,18.103158969918862,51.63834876651473,508605951.76957417,63619262.884535745,97660953.02647866,8673228.299255883,63870836.777960315,23039258.9947167,2077628.954545777,0.6991918726329261,288402691.2445153
8408,21.52859918329662,52.916078703787285,18.24098130241356,53.864257828862826,501810823.38811135,62772272.1509296,109749498.84340094,8673228.299255883,76953376.39034042,22142492.054821134,1980402.0989834857,0.7438211410988574,297943864.0230813
8409,21.52814799651532,54.65399003865108,18.19865806997719,55.80872042126678,508860555.46821296,64140159.97414176,104541502.462925,8673228.299255883,78031416.73297387,15865123.000067241,1971734.430628024,0.7140682954549032,295541740.9437099
8410,21.518327192615562,54.96111741565437,18.30635568424378,54.12236643779858,509558141.75414497,76062549.91811326,102145501.70852971,8673228.299255883,77273313.31048903,14071588.96178113,2127371.137003673,0.62480975852304,297352398.93261576
8411,21.50479469396021,55.386042504900445,18.424679341953752,52.47877394154227,509064527.38575625,85587941.94672514,101990347.87830488,8673228.299255883,76981202.30893148,14071588.96178113,2264328.3083363743,0.5653040672351313,300207837.6557987
8412,21.496453192153705,55.91785677141513,18.373458427595306,50.45322769760619,508844030.8870475,83510974.66958465,103115786.91251373,8673228.299255883,78059242.65156494,14071588.96178113,2311726.9999118163,0.4537308960703022,300567455.4313911
8413,21.468781101361937,55.040281220772805,18.40105890156988,47.570297598856484,508438299.1171678,85675986.35701102,102186222.12203944,8673228.299255883,76981202.30893148,14071588.96178113,2460202.552070928,0.3942252047823942,300224317.28009903
8414,21.435930166204944,54.49765028147848,18.450239827418145,45.621446848235216,508382534.6173766,65570133.663063474,98289726.21585993,8673228.299255883,73747081.28103115,14071588.96178113,1797827.6737917857,0.3495959363164626,289607282.30934
8415,21.416770941761325,55.140416330398786,18.793482691934397,48.77829626576994,508711769.5592262,129646603.99000674,98032498.9153834,8673228.299255883,72669040.93839769,14071588.96178113,2618640.715948698,0.30496666785053084,310818623.4317944
8416,21.41819469265953,56.41022524225948,18.771333520398333,54.90942269919901,509398030.9124877,109750430.24765502,103725065.83738811,8673228.299255883,75903161.96629804,16761890.098457782,2386785.473376413,0.3495959363164626,310107886.2241024
8417,21.51121369371894,57.73036292566574,18.829057854484926,59.83259774121543,509332537.636104,103386555.58537215,125216450.42172159,8673228.299255883,91287837.76472382,23039258.9947167,2216125.3630251507,0.40910162760437124,329456148.1622136
8418,21.528967265240308,59.655939650411575,18.991694851113728,62.322361677150724,499094074.26977,100587784.51474911,153845581.25832924,8673228.299255883,114684788.38251103,28419860.95108005,2067703.6254822703,0.5429894330021654,353739534.1865023
8419,21.529552064627083,60.50538166672249,19.134430887889152,61.474327769199625,495594288.00591594,100441131.11856051,160086102.39428592,8673228.299255883,114684788.38251103,34697230.00583395,2030855.7066850318,0.6396861813450169,358764575.4357781
8420,21.529518471061195,61.71951524947746,19.081047273771695,61.13570914839866,495354273.202296,90595088.65656321,155719512.79046938,8673228.299255883,105914410.14066473,39181065.02230175,1950809.3282470545,0.6099333357010631,351035966.7434225
8421,21.529505403944068,62.447122574286674,18.933633150256693,61.40763302673554,495539687.69869053,73979800.43938394,151274255.97024006,8673228.299255883,101602248.77013095,39181065.02230175,1817713.8785515036,0.5578658558241428,341114085.3495982
8422,21.530190548807067,62.878312957624765,18.9690832837807,59.748713501724076,496026407.1677344,71706124.07944049,136787541.43619952,8673228.299255883,96065991.55618495,30213394.989366166,1834926.5913925157,0.4537308960703022,326031718.51859117
8423,21.530635085854318,63.80773008006967,19.028490168209814,59.650084426226925,501115457.85400087,76927103.31981717,111571277.78629723,8673228.299255883,79749330.91590448,21245724.9564306,1902993.614706283,0.3942252047823942,304252131.51090324
8424,21.531352939697225,64.98948780380279,18.895403546039397,59.99610640047311,505703523.6023021,72514599.80256943,90030050.20041968,8673228.299255883,64510710.61825748,14968356.060171671,1877755.2227346636,0.21570813091866772,282769424.6687102
8425,21.53000942137902,63.89802239128974,18.71161602926166,56.82710763854243,510875299.30950826,65121201.385496944,72730182.52628008,8673228.299255883,49884138.24231657,12278055.081989996,1894760.9027176348,0.059505691287907315,264729016.09128183
8426,21.47892650192163,63.11700626756214,18.76200731968024,55.85581141743267,509817139.0461771,65927011.62929121,68471877.49863878,8673228.299255883,45571976.87178277,12278055.081989996,1948617.2456101386,0.029752845643953606,260386594.39046156
8427,21.44622280131941,63.18167192949207,18.52319035956403,55.40373691595761,509604545.77216935,51838176.846178256,66169500.6923716,8673228.299255883,43415896.1865159,12278055.081989996,1802321.1246098222,0.007438211410988301,253317074.89848745
8428,21.418859734637948,61.122571977492235,18.49493565822696,51.71203890317127,509245784.4046031,49328007.544054784,65127738.9326029,8673228.299255883,42337855.84388244,12278055.081989996,1838599.70747459,0.007438211410988301,251319002.91548887
8429,21.409368834237892,59.131721338029486,18.496816892287217,49.06326943245185,508924963.5017116,48104807.91291261,69367471.38279049,8673228.299255883,42949903.765588544,15865123.000067241,1879216.317878822,0.029752845643953606,255044061.8543319
8430,21.44614835995823,57.65055874459137,18.46379464246151,47.88735783164381,508552215.239708,44648923.53040314,82249846.54048559,8673228.299255883,49564201.322168,22142492.054821134,1869924.8642405889,0.2008317080966909,266650226.13052267
8431,21.528997055436886,55.73651866128088,18.544211471337935,46.11843727661586,506705645.539148,30398438.454445492,97098718.8833364,8673228.299255883,63870836.777960315,23039258.9947167,1515394.811403485,0.6991918726329261,276133413.54786754
8432,21.68226595478485,54.75845441100743,18.673985772921835,45.31609977444817,506972539.4156852,40219537.41972165,109687090.13791798,8673228.299255883,77345033.15809168,22142492.054821134,1526336.6257492667,0.7438211410988574,292084449.0830536
8433,21.645463315964424,55.68466304984696,18.891961479978765,48.6160480470044,509024867.1485046,84169596.92839897,110194908.70298402,8673228.299255883,80490464.82972063,18878146.32000185,2153069.254005634,0.7140682954549032,307926396.7286185
8434,21.613566370323813,56.38000414115701,18.947528788772992,52.93886796374169,509340138.17067736,80686905.12210275,107666394.27838612,8673228.299255883,79732361.40723576,17084612.28171575,2176192.290178741,0.62480975852304,304342075.3759795
8435,21.588261111424703,58.94834809490151,19.066742448867185,56.59200132380486,509751243.3155726,92671759.79562427,107391120.05054376,8673228.299255883,79440250.40567827,17084612.28171575,2193029.063893881,0.5653040672351313,308198787.75427604
8436,21.57535251448515,61.96839938696986,19.102295429788615,58.229027689460416,509867578.7722178,101554373.89833307,108497833.30654415,8673228.299255883,80518290.7483117,17084612.28171575,2221701.977260851,0.4537308960703022,312305150.8633945
8437,21.535338815289844,61.83287115473362,19.232560768158113,56.53986745917471,509855964.11690485,116908610.40893118,106944419.48267604,8673228.299255883,79247091.02574714,16647577.676767655,2376522.480905392,0.3942252047823942,315865944.32462144
8438,21.50443806609682,63.3787529770757,19.207354615196955,56.86110479231893,509830006.48122364,114799165.78500612,104328045.38644496,8673228.299255883,76206129.37777792,17084612.28171575,2364075.4276953856,0.3495959363164626,312537769.4751882
8439,21.488224717828285,63.425953353257064,19.278437864174,55.58987654918398,509793838.1983243,119742552.32748458,103302312.33979815,8673228.299255883,75128089.03514448,17084612.28171575,2416382.7236820697,0.30496666785053084,313147775.8484011
8440,21.49336652603343,62.584441384065144,19.30675110598988,54.60285977124488,509665738.74893713,117703033.51582554,109235065.5860938,8673228.299255883,78362210.0630448,19774913.4183924,2424713.8054007464,0.3495959363164626,318357989.674348
8441,21.597473545931013,61.80886425896034,19.493382860255103,53.78736345061449,509666663.4639802,120409128.7264308,130916378.40291265,8673228.299255883,93746885.8614706,26052282.314651314,2443981.927534834,0.40910162760437124,340941642.466383
8442,21.60648512657531,62.28810258984212,19.567995081975983,54.50025324842998,499537381.0465247,109974398.64722833,154435011.23000708,8673228.299255883,115076445.1502623,28419860.95108005,2265476.829408852,0.5429894330021654,357605604.4612581
8443,21.532136068850374,62.95068304693663,19.726708146301466,54.75178479181272,491644272.8623997,106749352.18992357,160250675.77862036,8673228.299255883,114684788.38251103,34697230.00583395,2195429.091019517,0.6396861813450169,359715217.46272814
8444,21.530184932360143,63.55602231391247,19.76589639597885,54.61650902271816,492765527.1914355,100268035.86844908,155906176.75767237,8673228.299255883,105914410.14066473,39181065.02230175,2137473.2954500583,0.6099333357010631,353584031.1109672
8445,21.53035933566483,64.29224079620538,19.725551730104836,54.56990400555671,492420665.9156737,92109271.11904426,151515563.01036966,8673228.299255883,101602248.77013095,39181065.02230175,2059020.9186810856,0.5578658558241428,346358875.35527563
8446,21.530650152953044,63.41148980044532,19.676314941974894,53.673808464836384,493181396.57160366,83798071.46975788,136953815.23593432,8673228.299255883,96065991.55618495,30213394.989366166,2001200.391127331,0.4537308960703022,329280304.58305484
8447,21.530939937545714,63.206471281852934,19.6822094416276,53.49360547966671,498112795.01994985,84837074.2417375,111709433.76426686,8673228.299255883,79749330.91590448,21245724.9564306,2041149.5926759266,0.3942252047823942,306026056.851496
8448,21.531617541775343,63.69141411115583,19.589589228962772,54.26349568323287,502489522.26352507,80981356.592076,90164763.68453339,8673228.299255883,64510710.61825748,14968356.060171671,2012468.706848359,0.21570813091866772,284655056.6364004
8449,21.532034783416616,62.875210675864146,19.463691043299836,54.161721889699685,508250794.8485836,77197444.24383514,72846394.0652547,8673228.299255883,49884138.24231657,12278055.081989996,2010972.441692274,0.059505691287907315,267995807.09606093
8450,21.5303053823648,62.249396442384636,19.318090926039506,53.70288310376657,510600655.85287285,68822378.56894581,68484096.70033862,8673228.299255883,45571976.87178277,12278055.081989996,1960836.4473099627,0.029752845643953606,261625108.17427817
8451,21.50843679265532,61.83587381225987,19.271858383615854,53.02574263463314,509641646.5838593,65751419.727387466,66310857.47389527,8673228.299255883,43415896.1865159,12278055.081989996,1943677.9061334927,0.007438211410988301,258108546.24431086
8452,21.483371843373913,59.73629400676711,19.209810147275327,50.69527985104514,509421222.3816656,62888037.009127274,65244127.140237,8673228.299255883,42337855.84388244,12278055.081989996,1954987.915108699,0.007438211410988301,256013880.2705013
8453,21.479444672779735,58.05586496479396,19.138693051749872,49.28644451331767,509095776.00106233,57664137.198391855,69427388.65341255,8673228.299255883,42949903.765588544,15865123.000067241,1939133.5885008974,0.029752845643953606,258347359.71989727
8454,21.517575210200878,57.05650804497437,19.078882696206456,48.62882200079988,508798102.98560834,51896521.66036208,82277933.88498253,8673228.299255883,49564201.322168,22142492.054821134,1898012.2087375263,0.2008317080966909,269176142.100306
8455,21.531653686409513,55.74688904832408,19.046081352127526,46.53431265010965,502995558.437202,45189260.19395255,97431167.03903398,8673228.299255883,63870836.777960315,23039258.9947167,1847842.96710108,0.6991918726329261,280159439.9160855
8456,21.682794538649635,55.06330172940958,19.12997054857686,45.77000720080313,504827808.68484807,41222422.69495423,110000902.83406927,8673228.299255883,77345033.15809168,22142492.054821134,1840149.3219005733,0.7438211410988574,292017646.6273367
8457,21.685195998787208,55.68920722170188,19.22321823615466,46.78725242094695,507527567.37253505,53806021.30477992,110065391.90688942,8673228.299255883,80490464.82972063,18878146.32000185,2023552.457911029,0.7140682954549032,297176588.1326611
8458,21.67845017358557,56.0779150712925,19.405276966008813,48.69483338595125,509664977.6264413,74624457.25499973,107693730.12429135,8673228.299255883,79732361.40723576,17084612.28171575,2203528.136083967,0.62480975852304,302456875.0847717
8459,21.65682317264999,58.34493684790991,19.493013359604998,52.902509799983555,509369134.7721583,89148294.35477905,107407668.59302294,8673228.299255883,79440250.40567827,17084612.28171575,2209577.6063730526,0.5653040672351313,306913478.3020021
8460,21.64611279225363,60.118261437730524,19.611229989180547,54.59053445724087,509728036.1953333,105673567.22180127,108553502.82589519,8673228.299255883,80518290.7483117,17084612.28171575,2277371.496611877,0.4537308960703022,313687370.6316067
8461,21.606680666812178,62.4752024834745,19.728635210863803,56.76090354539949,510058942.7882198,120660396.93451546,106931064.20597996,8673228.299255883,79247091.02574714,16647577.676767655,2363167.2042093114,0.3942252047823942,317170844.1135584
8462,21.58366973250293,63.90912321990101,19.813412972746068,58.14135616067184,499630893.66670525,130848126.86553064,104317412.59503685,8673228.299255883,76206129.37777792,17084612.28171575,2353442.6362873134,0.3495959363164626,314477086.10578215
8463,21.56285180579694,66.36316361241107,19.93720448269252,60.111368089137805,474211266.72607493,139376774.760008,103166223.17171508,8673228.299255883,75128089.03514448,17084612.28171575,2280293.5555989956,0.30496666785053084,307695570.33374274
8464,21.570855430522812,66.79146953822355,20.019613746310842,60.68238024967616,462174171.5442572,142727934.4284513,109047540.16462712,8673228.299255883,78362210.0630448,19774913.4183924,2237188.383934026,0.3495959363164626,310681575.4888633
8465,21.677693654376284,66.65258760322277,20.138788111034525,61.4840814935903,464684165.3279708,142463388.89801213,130679971.22321244,8673228.299255883,93746885.8614706,26052282.314651314,2207574.7478346997,0.40910162760437124,333062489.2985401
8466,21.60837075782535,67.49638369675317,20.232712932066878,60.55991432323625,459714479.86758864,132174572.66441455,154263158.8867035,8673228.299255883,115076445.1502623,28419860.95108005,2093624.4861052807,0.5429894330021654,351559509.73070455
8467,21.53189967015177,66.9952640918552,20.308647371923012,58.08148895083202,459099508.1741879,121990391.47365692,160099203.73019344,8673228.299255883,114684788.38251103,34697230.00583395,2043957.0425925904,0.6396861813450169,353795836.9461417
8468,21.530039040962222,66.79705946617115,20.295557309666567,56.67266877859662,466256492.54713637,110897955.72386862,155785225.52930567,8673228.299255883,105914410.14066473,39181065.02230175,2016522.0670833192,0.6099333357010631,348170041.61964065
8469,21.529962708395427,67.31838425649404,20.263164617164904,56.85910261478654,473564353.0651902,101261956.52248731,151424368.3136094,8673228.299255883,101602248.77013095,39181065.02230175,1967826.2219208018,0.5578658558241428,343033138.17616856
8470,21.52978980337731,66.34460353106464,20.272624945975824,56.38663315600828,478686076.3356625,97020818.58509189,136911288.72454032,8673228.299255883,96065991.55618495,30213394.989366166,1958673.879733329,0.4537308960703022,328813587.03145844
8471,21.530307342795172,66.2279969407175,20.245192449592587,56.40090245863527,487039138.97775716,96353127.87719035,111654815.40183362,8673228.299255883,79749330.91590448,21245724.9564306,1986531.2302426698,0.3942252047823942,306118904.3534828
8472,21.531002856051813,66.79850558819153,20.104184029346378,56.40716647676934,499480809.4002216,89589225.75910458,90129775.21847166,8673228.299255883,64510710.61825748,14968356.060171671,1977480.2407866581,0.21570813091866772,286486453.6049137
8473,21.5312104954597,65.7218235423128,19.890336854565753,54.27499151180723,503456719.9430363,78310395.66883743,72791939.59576797,8673228.299255883,49884138.24231657,12278055.081989996,1956517.9722055302,0.059505691287907315,266714311.46639255
8474,21.53298887333725,64.64979603069354,19.824050793426508,51.676647304951274,505652879.8985695,72820524.61811313,68514084.26911272,8673228.299255883,45571976.87178277,12278055.081989996,1990824.0160840636,0.029752845643953606,261338552.44134027
8475,21.532286268108468,64.3025281981364,19.68561265651213,49.85128259186694,505574030.12203866,65050955.635857195,66343621.913860336,8673228.299255883,43415896.1865159,12278055.081989996,1976442.346098555,0.007438211410988301,256551950.49982563
8476,21.533537588642428,61.64169951497943,19.61123247447944,46.95336420918059,505767238.70922,58528460.28859115,65277268.11981761,8673228.299255883,42337855.84388244,12278055.081989996,1988128.8946892924,0.007438211410988301,253375834.4524213
8477,21.531754210910993,60.430415335666225,19.37086320273564,44.86504547345667,504688210.67854893,30587782.976331007,69066654.43424866,8673228.299255883,42949903.765588544,15865123.000067241,1578399.3693370018,0.029752845643953606,247491985.65254197
8478,21.533252850417373,59.2928279651645,19.44383507496777,43.172997888399664,502112357.48883426,34569446.1659484,81857603.83327904,8673228.299255883,49564201.322168,22142492.054821134,1477682.1570340367,0.2008317080966909,260751538.38487327
8479,21.53229107545501,57.29010496194591,19.479969680075122,42.211982990914755,497120879.0754638,37470898.5452044,97025208.52693506,8673228.299255883,63870836.777960315,23039258.9947167,1441884.4550021507,0.6991918726329261,275222467.73382443
8480,21.682887882133613,55.7774443190444,19.540126472210115,41.50933631122087,498583894.0365656,38052484.620996125,109596876.35771935,8673228.299255883,77345033.15809168,22142492.054821134,1436122.8455506633,0.7438211410988574,288475669.24357325
8481,21.686728678723455,55.606863293830855,19.577646614214988,42.727496794619725,500000320.37287825,47822278.78402465,109556631.13554253,8673228.299255883,80490464.82972063,18878146.32000185,1514791.6865641125,0.7140682954549032,292164164.1878435
8482,21.683984440330562,55.334494979768834,19.918902257148574,48.43223926154556,504719933.4084241,95836107.9591786,107587431.65185125,8673228.299255883,79732361.40723576,17084612.28171575,2097229.6636438565,0.62480975852304,307772778.77438545
8483,21.685027460854055,58.993479360845036,19.90759385827877,51.97628911430089,505405745.66082525,100506684.19347754,107417637.95694207,8673228.299255883,79440250.40567827,17084612.28171575,2219546.9702921947,0.5653040672351313,309388447.90837634
8484,21.685658565560605,62.34245756111938,20.068130459859113,53.910009493442686,499209406.01421696,111480818.74294397,108575458.43869965,8673228.299255883,80518290.7483117,17084612.28171575,2299327.109416335,0.4537308960703022,312138866.69108665
8485,21.686734552227644,63.55737236837333,20.17896114876496,53.64470216233568,472427709.47372115,127338808.20041633,106929869.860259,8673228.299255883,79247091.02574714,16647577.676767655,2361972.8584883395,0.3942252047823942,306852042.4183048
8486,21.685772274835728,62.85013825129329,20.299032042624948,52.42879007524976,446217123.4842214,139973637.99750537,104369226.2456898,8673228.299255883,76206129.37777792,17084612.28171575,2405256.28694028,0.3495959363164626,299766146.73959875
8487,21.686030513077387,63.127763171746125,20.371437878932593,52.388483499224684,430852200.1413809,145287501.72559187,103298696.10998517,8673228.299255883,75128089.03514448,17084612.28171575,2412766.4938690765,0.30496666785053084,295345263.3989761
8488,21.686122690955795,62.09550009380158,20.44638213958075,51.29922489146304,423006752.83201265,146760758.06752476,109230886.0262867,8673228.299255883,78362210.0630448,19774913.4183924,2420534.245593612,0.3495959363164626,299153389.6594658
8489,21.68661950886072,61.51684906429708,20.56823277613152,50.65625124178144,425691724.8886781,144321992.17100316,130866082.03343895,8673228.299255883,93746885.8614706,26052282.314651314,2393685.5580611792,0.40910162760437124,320870654.38666606
8490,21.606889685959203,62.321828810570366,20.50979531331619,51.31551520507099,442825931.53996074,122522752.47223349,154375250.76250166,8673228.299255883,115076445.1502623,28419860.95108005,2205716.3619034165,0.5429894330021654,342824812.09989977
8491,21.53168828429654,62.94816032341847,20.702994952095068,50.59089341417337,426628619.5247041,121475586.27807586,160248748.2710128,8673228.299255883,114684788.38251103,34697230.00583395,2193501.583411957,0.6396861813450169,342950150.2052728
8492,21.529429670021013,63.34960372908527,20.718903290191314,50.042583488696245,437932822.3931718,112035561.52914391,155912725.16163114,8673228.299255883,105914410.14066473,39181065.02230175,2144021.699408818,0.6099333357010631,339235519.8024031
8493,21.529466411572674,64.13428468206347,20.87305450804679,52.07014836669134,424638896.784946,117429453.38496092,151535341.28233832,8673228.299255883,101602248.77013095,39181065.02230175,2078799.1906497432,0.5578658558241428,332224791.338974
8494,21.529537114666628,63.40502180373131,20.83468108624538,51.27512886393793,443128769.5869038,114458782.24947514,137061698.37014976,8673228.299255883,96065991.55618495,30213394.989366166,2109083.5253427727,0.4537308960703022,322924215.6489427
8495,21.529855447606593,63.15388307242048,20.494788350626703,50.22599345797667,480181529.5662991,91802245.90126619,111734250.38203414,8673228.299255883,79749330.91590448,21245724.9564306,2065966.2104431773,0.3942252047823942,302395508.87122256
8496,21.531130030476415,64.46223876962257,20.372152161511455,49.14828390002136,494042497.3809595,83430367.39849067,90273406.17507531,8673228.299255883,64510710.61825748,14968356.060171671,2121111.197390294,0.21570813091866772,282764361.1015587
8497,21.532494007180564,63.673867164670035,20.259482785343735,47.28358512151863,499396041.90732324,78352078.32929699,72966830.36519387,8673228.299255883,49884138.24231657,12278055.081989996,2131408.741631447,0.059505691287907315,265549537.11073396
8498,21.531738291412026,62.563338378091004,20.095325422701194,46.313049498801114,501694052.3580336,68933721.43889455,68605342.06389606,8673228.299255883,45571976.87178277,12278055.081989996,2082081.8108673994,0.029752845643953606,258814599.99620545
8499,21.531746625353495,60.89956789885363,19.927190030861908,44.36932043430884,502032251.260651,58279245.24423794,66373006.33998937,8673228.299255883,43415896.1865159,12278055.081989996,2005826.7722276154,0.007438211410988301,253143505.17495233
8500,21.533002511661426,57.81425495377306,19.978391969109605,42.330973956980415,502580111.3910611,61532301.38383087,65412323.79154918,8673228.299255883,42337855.84388244,12278055.081989996,2123184.566420878,0.007438211410988301,253449794.7165132
8501,21.532565317525115,55.49073477839354,19.924569753166818,41.82708836832908,502173749.9732495,43601932.058635615,69111792.18635878,8673228.299255883,42949903.765588544,15865123.000067241,1623537.1214471054,0.029752845643953606,251037019.5303205
8502,21.531308100073563,55.77053241113622,19.828861365663148,41.932927670097996,499847636.1586808,48261269.42154509,81917827.97848922,8673228.299255883,49564201.322168,22142492.054821134,1537906.3022442078,0.2008317080966909,264620796.5052312
8503,21.53072155654482,54.58711422328694,19.774775524439633,41.537565791039235,495099000.11602587,42460791.466234535,97036308.18089111,8673228.299255883,63870836.777960315,23039258.9947167,1452984.1089582257,0.6991918726329261,276222905.3749779
8504,21.681752155826022,54.8945825832725,19.939847407885456,43.087717617175024,496325497.714007,47438198.10448677,109652802.9329982,8673228.299255883,77345033.15809168,22142492.054821134,1492049.420829475,0.7438211410988574,290907368.20582944
8505,21.686324195801614,55.80874651986945,19.85148066388264,43.4807364727318,498098298.41383785,49980360.29624381,109555995.3526586,8673228.299255883,80490464.82972063,18878146.32000185,1514155.9036802058,0.7140682954549032,292248881.5893525
8506,21.684743382199567,54.99899828563917,20.055518637930746,44.630547293306485,501654575.2036454,91474444.17523025,107680531.43574987,8673228.299255883,79732361.40723576,17084612.28171575,2190329.4475424485,0.62480975852304,305390204.56204176
8507,21.68484368348609,58.29095061746953,20.210283766246366,48.979986252044114,503008889.6098567,94830225.19979477,107493247.93916707,8673228.299255883,79440250.40567827,17084612.28171575,2295156.9525171556,0.5653040672351312,306772952.8757175
8508,21.685349211931555,60.63333140805054,20.344533016892754,51.64180279454374,488054364.8573094,112862945.16167878,108574455.9025632,8673228.299255883,80518290.7483117,17084612.28171575,2298324.5732798837,0.4537308960703022,308880225.9088926
8509,21.685620768055966,62.746734354250435,20.51309059647002,53.39442007606039,462464844.10839003,131618179.8935807,106911511.9475106,8673228.299255883,79247091.02574714,16647577.676767655,2343614.945739951,0.3942252047823942,304939186.6148342
8510,21.687413997100236,64.48292051686936,20.555763056980442,51.91527821303549,448708563.4705339,140885533.62930626,104404110.85188487,8673228.299255883,76206129.37777792,17084612.28171575,2440140.893135342,0.3495959363164626,300935476.5518316
8511,21.686624378362215,63.94502580884497,20.6994170458521,50.881413247956225,428932518.1051876,149971822.21800983,103360274.32700947,8673228.299255883,75128089.03514448,17084612.28171575,2474344.7108933623,0.30496666785053084,296328387.7680752
8512,21.686997560657925,62.73520971388134,20.728105377837277,50.53666931392579,429609717.7343493,149613129.94231623,109281654.43812491,8673228.299255883,78362210.0630448,19774913.4183924,2471302.657431834,0.3495959363164626,302355936.99701345
8513,21.68595078160901,62.24570389639997,20.828113302516947,51.254950441378305,429111913.81289244,144110261.1477249,130821746.19706848,8673228.299255883,93746885.8614706,26052282.314651314,2349349.7216907325,0.40910162760437124,321895804.51727426
8514,21.608150310465717,62.90841703584797,20.824891163688154,52.71363305985529,437263660.40416646,127673040.62916733,154329076.54653728,8673228.299255883,115076445.1502623,28419860.95108005,2159542.145939053,0.5429894330021654,342641310.2243152
8515,21.53146771088583,62.53213978369008,20.94972022723258,51.00947418309236,425781084.3074937,124738615.87414438,160200936.09492132,8673228.299255883,114684788.38251103,34697230.00583395,2145689.4073204645,0.6396861813450169,343707502.822134
8516,21.529474195599246,62.50365358006524,20.973149499171765,49.656261114199445,432640872.9971095,117587509.02301835,155913614.48657045,8673228.299255883,105914410.14066473,39181065.02230175,2144911.024348179,0.6099333357010631,339323075.15994644
8517,21.52942623586493,62.896889161354515,20.921044678598196,48.36877666934554,443353603.8625182,110613385.49165183,151619363.4813525,8673228.299255883,101602248.77013095,39181065.02230175,2162821.3896639547,0.5578658558241428,336275026.59940916
