Hour,Generated PV Power,Generated PV Energy,,,,,
6443,325544.24,1171959256,,,,,
6444,377323.78,1358365606,,,,,
6445,398062.16,1433023763,,,,,
6446,396670.67,1428014416,,,,,
6447,350785.99,1262829573,,,,,
6448,255025.21,918090753.2,,,,,
6449,133021.69,478878100,,,,,
6450,36110.44,129997597.8,,,,,
6451,2869.17,10329023.04,,,,,
6452,74.78,269207.8629,,,,,
6453,0,0,,,,,
6454,0,0,,,,,
6455,0,0,,,,,
6456,0,0,,,,,
6457,0,0,,,,,
6458,0,0,,,,,
6459,0,0,,,,,
6460,0,0,,,,,
6461,0,0,,,,,
6462,0,0,,,,,
6463,0,0,,,,,
6464,54890.14,197604494.1,,,,,
6465,140951.51,507425436,,,,,
6466,219132.2,788875918,,,,,
6467,293947.71,1058211744,,,,,
6468,348686.55,1255271573,,,,,
6469,362534.49,1305124165,,,,,
6470,352373.15,1268543352,,,,,
6471,342965.57,1234676066,,,,,
6472,268393.88,966217973.6,,,,,
6473,136981.78,493134392.7,,,,,
6474,36112.18,130003851.1,,,,,
6475,2443.94,8798179.394,,,,,
6476,24.33,87579.59147,,,,,
6477,0,0,,,,,
6478,0,0,,,,,
6479,0,0,,,,,
6480,0,0,,,,,
6481,0,0,,,,,
6482,0,0,,,,,
6483,0,0,,,,,
6484,0,0,,,,,
6485,0,0,,,,,
6486,0,0,,,,,
6487,0,0,,,,,
6488,44071.98,158659137.9,,,,,
6489,119022.09,428479530.4,,,,,
6490,180143.08,648515087.4,,,,,
6491,225833.25,812999715.5,,,,,
6492,248440.93,894387330.9,,,,,
6493,236586.73,851712231,,,,,
6494,202790.88,730047152.1,,,,,
6495,187994.3,676779476.1,,,,,
6496,143817.7,517743714.4,,,,,
6497,68498.01,246592822.7,,,,,
6498,16203.41,58332267.55,,,,,
6499,1427.41,5138687.1,,,,,
6500,24.71,88944.99463,,,,,
6501,0,0,,,,,
6502,0,0,,,,,
6503,0,0,,,,,
6504,0,0,,,,,
6505,0,0,,,,,
6506,0,0,,,,,
6507,0,0,,,,,
6508,0,0,,,,,
6509,0,0,,,,,
6510,0,0,,,,,
6511,0,0,,,,,
6512,39041.48,140549323.5,,,,,
6513,104219.38,375189761.5,,,,,
6514,171322.71,616761761.3,,,,,
6515,222443.09,800795119.4,,,,,
6516,271234.72,976444988.8,,,,,
6517,306681.24,1104052451,,,,,
6518,303881.51,1093973430,,,,,
6519,247001.54,889205547.9,,,,,
6520,170976.47,615515298.5,,,,,
6521,90170.51,324613831.1,,,,,
6522,24677.7,88839704.12,,,,,
6523,1758.54,6330755.599,,,,,
6524,25.59,92127.22632,,,,,
6525,0,0,,,,,
6526,0,0,,,,,
6527,0,0,,,,,
6528,0,0,,,,,
6529,0,0,,,,,
6530,0,0,,,,,
6531,0,0,,,,,
6532,0,0,,,,,
6533,0,0,,,,,
6534,0,0,,,,,
6535,0,0,,,,,
6536,30415.65,109496357.8,,,,,
6537,114166.86,411000679.7,,,,,
6538,188838.02,679816858.2,,,,,
6539,227590.12,819324415.9,,,,,
6540,250260.14,900936510.7,,,,,
6541,273089.01,983120439,,,,,
6542,278383.47,1002180478,,,,,
6543,260034.05,936122596,,,,,
6544,212710.2,765756712.2,,,,,
6545,138057.43,497006754.6,,,,,
6546,45000.76,162002751.6,,,,,
6547,3048.4,10974254.79,,,,,
6548,25.94,93374.83922,,,,,
6549,0,0,,,,,
6550,0,0,,,,,
6551,0,0,,,,,
6552,0,0,,,,,
6553,0,0,,,,,
6554,0,0,,,,,
6555,0,0,,,,,
6556,0,0,,,,,
6557,0,0,,,,,
6558,0,0,,,,,
6559,0,0,,,,,
6560,20570.46,74053666.42,,,,,
6561,117233.14,422039286.7,,,,,
6562,232534.61,837124593.5,,,,,
6563,328598.86,1182955896,,,,,
6564,386105.82,1389980951,,,,,
6565,412643.19,1485515500,,,,,
6566,409133.66,1472881165,,,,,
6567,370097.42,1332350720,,,,,
6568,294900.85,1061643074,,,,,
6569,179901.99,647647174.1,,,,,
6570,54678.2,196841518.1,,,,,
6571,3437.83,12376186.28,,,,,
6572,25.83,92989.82283,,,,,
6573,0,0,,,,,
6574,0,0,,,,,
6575,0,0,,,,,
6576,0,0,,,,,
6577,0,0,,,,,
6578,0,0,,,,,
6579,0,0,,,,,
6580,0,0,,,,,
6581,0,0,,,,,
6582,0,0,,,,,
6583,0,0,,,,,
6584,20365.35,73315275.4,,,,,
6585,122446.84,440808611.6,,,,,
6586,235896.55,849227568,,,,,
6587,324011.03,1166439720,,,,,
6588,384741.6,1385069772,,,,,
6589,410955.02,1479438070,,,,,
6590,405963.98,1461470332,,,,,
6591,366786.56,1320431627,,,,,
6592,291453.85,1049233877,,,,,
6593,178534.54,642724350,,,,,
6594,54350.55,195661979.2,,,,,
6595,3384.11,12182790.1,,,,,
6596,25.6,92145.5643,,,,,
6597,0,0,,,,,
6598,0,0,,,,,
6599,0,0,,,,,
6600,0,0,,,,,
6601,0,0,,,,,
6602,0,0,,,,,
6603,0,0,,,,,
6604,0,0,,,,,
6605,0,0,,,,,
6606,0,0,,,,,
6607,0,0,,,,,
6608,19808.98,71312325.81,,,,,
6609,118461.16,426460169.2,,,,,
6610,226205.36,814339306.5,,,,,
6611,306314.53,1102732309,,,,,
6612,361041.09,1299747941,,,,,
6613,389864.81,1403513304,,,,,
6614,381077.27,1371878166,,,,,
6615,347737.75,1251855889,,,,,
6616,274404.17,987854995.6,,,,,
6617,165210.27,594756961,,,,,
6618,50006.71,180024155.9,,,,,
6619,3152.73,11349819.88,,,,,
6620,25.4,91448.37483,,,,,
6621,0,0,,,,,
6622,0,0,,,,,
6623,0,0,,,,,
6624,0,0,,,,,
6625,0,0,,,,,
6626,0,0,,,,,
6627,0,0,,,,,
6628,0,0,,,,,
6629,0,0,,,,,
6630,0,0,,,,,
6631,0,0,,,,,
6632,19546.05,70365776.37,,,,,
6633,117478.06,422921000.2,,,,,
6634,225544.03,811958494.1,,,,,
6635,302192.72,1087893782,,,,,
6636,357175.66,1285832389,,,,,
6637,387150.53,1393741913,,,,,
6638,376708.01,1356148832,,,,,
6639,320916.11,1155298009,,,,,
6640,247270.88,890175158.8,,,,,
6641,151637.28,545894221.4,,,,,
6642,44238.32,159257936.2,,,,,
6643,2458.01,8848837.028,,,,,
6644,0,0,,,,,
6645,0,0,,,,,
6646,0,0,,,,,
6647,0,0,,,,,
6648,0,0,,,,,
6649,0,0,,,,,
6650,0,0,,,,,
6651,0,0,,,,,
6652,0,0,,,,,
6653,0,0,,,,,
6654,0,0,,,,,
6655,0,0,,,,,
6656,32914.27,118491367.4,,,,,
6657,113912.31,410084307.2,,,,,
6658,204335.91,735609269.7,,,,,
6659,296999.73,1069199026,,,,,
6660,354873.56,1277544814,,,,,
6661,380789.43,1370841962,,,,,
6662,385724.39,1388607818,,,,,
6663,349334.38,1257603776,,,,,
6664,262717.33,945782400.1,,,,,
6665,151187.33,544274403.2,,,,,
6666,44036.35,158530863.7,,,,,
6667,2427.75,8739915.252,,,,,
6668,0,0,,,,,
6669,0,0,,,,,
6670,0,0,,,,,
6671,0,0,,,,,
6672,0,0,,,,,
6673,0,0,,,,,
6674,0,0,,,,,
6675,0,0,,,,,
6676,0,0,,,,,
6677,0,0,,,,,
6678,0,0,,,,,
6679,0,0,,,,,
6680,26798.05,96472993.79,,,,,
6681,109578.4,394482237.3,,,,,
6682,198150.32,713341143.9,,,,,
6683,267782.37,964016515.4,,,,,
6684,315150.83,1134542976,,,,,
6685,345685.39,1244467402,,,,,
6686,333142.25,1199312087,,,,,
6687,276589.69,995722881.5,,,,,
6688,208706.87,751344733.6,,,,,
6689,131384.28,472983408.6,,,,,
6690,41674.12,150026847.5,,,,,
6691,2400.69,8642473.668,,,,,
6692,0,0,,,,,
6693,0,0,,,,,
6694,0,0,,,,,
6695,0,0,,,,,
6696,0,0,,,,,
6697,0,0,,,,,
6698,0,0,,,,,
6699,0,0,,,,,
6700,0,0,,,,,
6701,0,0,,,,,
6702,0,0,,,,,
6703,0,0,,,,,
6704,23767.67,85563616.6,,,,,
6705,117530.58,423110098,,,,,
6706,206647.62,743931430.5,,,,,
6707,276399.9,995039646.2,,,,,
6708,308547.31,1110770301,,,,,
6709,336997.27,1213190182,,,,,
6710,338902.73,1220049839,,,,,
6711,298211.28,1073560609,,,,,
6712,225890.44,813205580.7,,,,,
6713,131053.52,471792686.9,,,,,
6714,38461,138459586.7,,,,,
6715,2123.58,7644904.843,,,,,
6716,0,0,,,,,
6717,0,0,,,,,
6718,0,0,,,,,
6719,0,0,,,,,
6720,0,0,,,,,
6721,0,0,,,,,
6722,0,0,,,,,
6723,0,0,,,,,
6724,0,0,,,,,
6725,0,0,,,,,
6726,0,0,,,,,
6727,0,0,,,,,
6728,19372.15,69739754.73,,,,,
6729,117720.31,423793121.2,,,,,
6730,231066.83,831840588.9,,,,,
6731,318219.23,1145589235,,,,,
6732,377098.19,1357553498,,,,,
6733,402278.06,1448201023,,,,,
6734,393173.8,1415425668,,,,,
6735,350637.1,1262293551,,,,,
6736,272677.68,981639648.4,,,,,
6737,161546.73,581568214.4,,,,,
6738,47282.21,170215972.9,,,,,
6739,2571.55,9257569.843,,,,,
6740,0,0,,,,,
6741,0,0,,,,,
6742,0,0,,,,,
6743,0,0,,,,,
6744,0,0,,,,,
6745,0,0,,,,,
6746,0,0,,,,,
6747,0,0,,,,,
6748,0,0,,,,,
6749,0,0,,,,,
6750,0,0,,,,,
6751,0,0,,,,,
6752,19276.52,69395479.16,,,,,
6753,116305.84,418701032.1,,,,,
6754,226158.27,814169765.4,,,,,
6755,303141.41,1091309091,,,,,
6756,340465.59,1225676106,,,,,
6757,365183.99,1314662364,,,,,
6758,372814.92,1342133722,,,,,
6759,332483.37,1196940139,,,,,
6760,261004.83,939617397.3,,,,,
6761,156472.77,563301958.6,,,,,
6762,45271.09,162975939.9,,,,,
6763,2431.14,8752104.686,,,,,
6764,0,0,,,,,
6765,0,0,,,,,
6766,0,0,,,,,
6767,0,0,,,,,
6768,0,0,,,,,
6769,0,0,,,,,
6770,0,0,,,,,
6771,0,0,,,,,
6772,0,0,,,,,
6773,0,0,,,,,
6774,0,0,,,,,
6775,0,0,,,,,
6776,19209.42,69153905.8,,,,,
6777,114211.58,411161683.6,,,,,
6778,224459.63,808054660.7,,,,,
6779,307211.07,1105959868,,,,,
6780,345672.58,1244421287,,,,,
6781,358015.15,1288854529,,,,,
6782,355506.92,1279824896,,,,,
6783,311633.83,1121881782,,,,,
6784,237278.46,854202454.8,,,,,
6785,130643.41,470316265.4,,,,,
6786,35745.08,128682291.5,,,,,
6787,2068.03,7444891.526,,,,,
6788,0,0,,,,,
6789,0,0,,,,,
6790,0,0,,,,,
6791,0,0,,,,,
6792,0,0,,,,,
6793,0,0,,,,,
6794,0,0,,,,,
6795,0,0,,,,,
6796,0,0,,,,,
6797,0,0,,,,,
6798,0,0,,,,,
6799,0,0,,,,,
6800,19119.32,68829541.81,,,,,
6801,116781.49,420413365.3,,,,,
6802,229834.75,827405093.6,,,,,
6803,316818.42,1140546294,,,,,
6804,371254.29,1336515443,,,,,
6805,390757.83,1406728184,,,,,
6806,375278.1,1351001178,,,,,
6807,329799.55,1187278386,,,,,
6808,246770.83,888374994,,,,,
6809,139947.34,503810429.1,,,,,
6810,40686.49,146471368.3,,,,,
6811,2185.22,7866787.396,,,,,
6812,0,0,,,,,
6813,0,0,,,,,
6814,0,0,,,,,
6815,0,0,,,,,
6816,0,0,,,,,
6817,0,0,,,,,
6818,0,0,,,,,
6819,0,0,,,,,
6820,0,0,,,,,
6821,0,0,,,,,
6822,0,0,,,,,
6823,0,0,,,,,
6824,20505.4,73819449.41,,,,,
6825,117087.22,421513974.4,,,,,
6826,227821.46,820157242.2,,,,,
6827,313951.37,1130224927,,,,,
6828,355588.95,1280120233,,,,,
6829,382656.77,1377564384,,,,,
6830,371847.12,1338649614,,,,,
6831,317741.18,1143868264,,,,,
6832,222360.89,800499210.8,,,,,
6833,118227.79,425620051.3,,,,,
6834,34708.36,124950103.8,,,,,
6835,1920.83,6914971.678,,,,,
6836,0,0,,,,,
6837,0,0,,,,,
6838,0,0,,,,,
6839,0,0,,,,,
6840,0,0,,,,,
6841,0,0,,,,,
6842,0,0,,,,,
6843,0,0,,,,,
6844,0,0,,,,,
6845,0,0,,,,,
6846,0,0,,,,,
6847,0,0,,,,,
6848,19953.99,71834365.98,,,,,
6849,115623.75,416245486.3,,,,,
6850,224705.51,808939822.4,,,,,
6851,306122.06,1102039419,,,,,
6852,345133.65,1242481129,,,,,
6853,363563.27,1308827789,,,,,
6854,366759.57,1320334449,,,,,
6855,323473.75,1164505495,,,,,
6856,241177.44,868238797.4,,,,,
6857,135262.26,486944121.5,,,,,
6858,36907.24,132866061.3,,,,,
6859,1966.95,7081020.917,,,,,
6860,0,0,,,,,
6861,0,0,,,,,
6862,0,0,,,,,
6863,0,0,,,,,
6864,0,0,,,,,
6865,0,0,,,,,
6866,0,0,,,,,
6867,0,0,,,,,
6868,0,0,,,,,
6869,0,0,,,,,
6870,0,0,,,,,
6871,0,0,,,,,
6872,16715.61,60176201.14,,,,,
6873,117595.21,423342762.1,,,,,
6874,231363.54,832908756.2,,,,,
6875,316401.29,1139044643,,,,,
6876,367513.48,1323048533,,,,,
6877,392608.56,1413390831,,,,,
6878,382422.41,1376720673,,,,,
6879,337139.04,1213700558,,,,,
6880,249381.66,897773974.4,,,,,
6881,140452.59,505629311.6,,,,,
6882,40913.21,147287558.6,,,,,
6883,2160.04,7776147.818,,,,,
6884,0,0,,,,,
6885,0,0,,,,,
6886,0,0,,,,,
6887,0,0,,,,,
6888,0,0,,,,,
6889,0,0,,,,,
6890,0,0,,,,,
6891,0,0,,,,,
6892,0,0,,,,,
6893,0,0,,,,,
6894,0,0,,,,,
6895,0,0,,,,,
6896,37350.34,134461206.8,,,,,
6897,137581.1,495291943.6,,,,,
6898,221650.5,797941815.1,,,,,
6899,315604.79,1136177235,,,,,
6900,377716.12,1359778037,,,,,
6901,402217.28,1447982196,,,,,
6902,393441.75,1416390292,,,,,
6903,352024.66,1267288776,,,,,
6904,269420.2,969912730.2,,,,,
6905,151563.24,545627669.1,,,,,
6906,40927.04,147337333.1,,,,,
6907,2158.6,7770971.134,,,,,
6908,0,0,,,,,
6909,0,0,,,,,
6910,0,0,,,,,
6911,0,0,,,,,
6912,0,0,,,,,
6913,0,0,,,,,
6914,0,0,,,,,
6915,0,0,,,,,
6916,0,0,,,,,
6917,0,0,,,,,
6918,0,0,,,,,
6919,0,0,,,,,
6920,17021.18,61276264.28,,,,,
6921,118422.84,426322238.9,,,,,
6922,216620.04,779832144.1,,,,,
6923,309573.14,1114463312,,,,,
6924,373797.88,1345672367,,,,,
6925,397828.89,1432183998,,,,,
6926,385307.68,1387107665,,,,,
6927,338915.04,1220094138,,,,,
6928,243806.77,877704355.2,,,,,
6929,129133.34,464880027.6,,,,,
6930,36552.45,131588835.3,,,,,
6931,1943.5,6996594.87,,,,,
6932,0,0,,,,,
6933,0,0,,,,,
6934,0,0,,,,,
6935,0,0,,,,,
6936,0,0,,,,,
6937,0,0,,,,,
6938,0,0,,,,,
6939,0,0,,,,,
6940,0,0,,,,,
6941,0,0,,,,,
6942,0,0,,,,,
6943,0,0,,,,,
6944,16010.07,57636266.38,,,,,
6945,115977.7,417519733,,,,,
6946,222029.51,799306223.8,,,,,
6947,309055.79,1112600860,,,,,
6948,365413.66,1315489181,,,,,
6949,384090.48,1382725714,,,,,
6950,360281.19,1297012280,,,,,
6951,305630.73,1100270627,,,,,
6952,233535.09,840726313.1,,,,,
6953,123286.91,443832862.6,,,,,
6954,28407.34,102266415.2,,,,,
6955,1478.82,5323762.044,,,,,
6956,0,0,,,,,
6957,0,0,,,,,
6958,0,0,,,,,
6959,0,0,,,,,
6960,0,0,,,,,
6961,0,0,,,,,
6962,0,0,,,,,
6963,0,0,,,,,
6964,0,0,,,,,
6965,0,0,,,,,
6966,0,0,,,,,
6967,0,0,,,,,
6968,15081.39,54292990.45,,,,,
6969,115092.12,414331617.9,,,,,
6970,230073.71,828265349.5,,,,,
6971,316843.05,1140634983,,,,,
6972,366328.26,1318781752,,,,,
6973,389749.18,1403097058,,,,,
6974,384738.33,1385058003,,,,,
6975,345449.22,1243617188,,,,,
6976,265250.58,954902089,,,,,
6977,148314.71,533932946.3,,,,,
6978,39936.86,143772701.9,,,,,
6979,2081.16,7492182.132,,,,,
6980,0,0,,,,,
6981,0,0,,,,,
6982,0,0,,,,,
6983,0,0,,,,,
6984,0,0,,,,,
6985,0,0,,,,,
6986,0,0,,,,,
6987,0,0,,,,,
6988,0,0,,,,,
6989,0,0,,,,,
6990,0,0,,,,,
6991,0,0,,,,,
6992,15518.01,55864839.61,,,,,
6993,117614.17,423411026.9,,,,,
6994,235566.21,848038347,,,,,
6995,324415.04,1167894151,,,,,
6996,379511.16,1366240190,,,,,
6997,401753.86,1446313896,,,,,
6998,393510.8,1416638874,,,,,
6999,349860.12,1259496442,,,,,
7000,268216.92,965580905.2,,,,,
7001,151938.22,546977586.4,,,,,
7002,41041.93,147750956.7,,,,,
7003,2113.26,7607747.533,,,,,
7004,0,0,,,,,
7005,0,0,,,,,
7006,0,0,,,,,
7007,0,0,,,,,
7008,0,0,,,,,
7009,0,0,,,,,
7010,0,0,,,,,
7011,0,0,,,,,
7012,0,0,,,,,
7013,0,0,,,,,
7014,0,0,,,,,
7015,0,0,,,,,
7016,14474.1,52106742.54,,,,,
7017,117849.53,424258308.2,,,,,
7018,232441.81,836790512.8,,,,,
7019,322048.22,1159373606,,,,,
7020,381902.19,1374847867,,,,,
7021,404561.07,1456419869,,,,,
7022,393771.72,1417578175,,,,,
7023,351354.79,1264877258,,,,,
7024,267295.66,962264363.3,,,,,
7025,150963.63,543469054.8,,,,,
7026,41068.32,147845943,,,,,
7027,2122.92,7642517.455,,,,,
7028,0,0,,,,,
7029,0,0,,,,,
7030,0,0,,,,,
7031,0,0,,,,,
7032,0,0,,,,,
7033,0,0,,,,,
7034,0,0,,,,,
7035,0,0,,,,,
7036,0,0,,,,,
7037,0,0,,,,,
7038,0,0,,,,,
7039,0,0,,,,,
7040,14394.87,51821519.83,,,,,
7041,120104.97,432377878.9,,,,,
7042,238301.98,857887113.3,,,,,
7043,328478.43,1182522334,,,,,
7044,385902.17,1389247802,,,,,
7045,407017.85,1465264265,,,,,
7046,395269.65,1422970746,,,,,
7047,355632.77,1280277974,,,,,
7048,274815.06,989334228.5,,,,,
7049,155689.67,560482801.6,,,,,
7050,42233.54,152040752.6,,,,,
7051,2129.29,7665435.046,,,,,
7052,0,0,,,,,
7053,0,0,,,,,
7054,0,0,,,,,
7055,0,0,,,,,
7056,0,0,,,,,
7057,0,0,,,,,
7058,0,0,,,,,
7059,0,0,,,,,
7060,0,0,,,,,
7061,0,0,,,,,
7062,0,0,,,,,
7063,0,0,,,,,
7064,14222.1,51199549.42,,,,,
7065,119838.57,431418855.1,,,,,
7066,238985.78,860348821.1,,,,,
7067,331268.91,1192568079,,,,,
7068,390089.95,1404323835,,,,,
7069,415246.76,1494888337,,,,,
7070,406731.65,1464233949,,,,,
7071,358896.24,1292026453,,,,,
7072,273242.02,983671275,,,,,
7073,154704.64,556936717.9,,,,,
7074,41728.37,150222117,,,,,
7075,2043.93,7358157.842,,,,,
7076,0,0,,,,,
7077,0,0,,,,,
7078,0,0,,,,,
7079,0,0,,,,,
7080,0,0,,,,,
7081,0,0,,,,,
7082,0,0,,,,,
7083,0,0,,,,,
7084,0,0,,,,,
7085,0,0,,,,,
7086,0,0,,,,,
7087,0,0,,,,,
7088,18214.35,65571666.61,,,,,
7089,120404.18,433455036.6,,,,,
7090,233768.99,841568378.5,,,,,
7091,316512.37,1139444550,,,,,
7092,366337.43,1318814735,,,,,
7093,384820.77,1385354781,,,,,
7094,375064.75,1350233102,,,,,
7095,336351.96,1210867060,,,,,
7096,250732.99,902638760.3,,,,,
7097,141013.68,507649251.3,,,,,
7098,38883.56,139980825.6,,,,,
7099,1964.38,7071784.586,,,,,
7100,0,0,,,,,
7101,0,0,,,,,
7102,0,0,,,,,
7103,0,0,,,,,
7104,0,0,,,,,
7105,0,0,,,,,
7106,0,0,,,,,
7107,0,0,,,,,
7108,0,0,,,,,
7109,0,0,,,,,
7110,0,0,,,,,
7111,0,0,,,,,
7112,14496.49,52187379.37,,,,,
7113,116058.21,417809568.4,,,,,
7114,231589.78,833723193.9,,,,,
7115,316855.78,1140680821,,,,,
7116,364861.3,1313500673,,,,,
7117,384181.88,1383054754,,,,,
7118,375990.11,1353564392,,,,,
7119,333050.25,1198980884,,,,,
7120,256740.72,924266607.8,,,,,
7121,145221.17,522796207,,,,,
7122,39417.15,141901723.4,,,,,
7123,1953.32,7031944.963,,,,,
7124,0,0,,,,,
7125,0,0,,,,,
7126,0,0,,,,,
7127,0,0,,,,,
7128,0,0,,,,,
7129,0,0,,,,,
7130,0,0,,,,,
7131,0,0,,,,,
7132,0,0,,,,,
7133,0,0,,,,,
7134,0,0,,,,,
7135,0,0,,,,,
7136,14439.12,51980838.61,,,,,
7137,114679.81,412847310,,,,,
7138,227537.02,819133255.3,,,,,
7139,307065.56,1105436031,,,,,
7140,353797.56,1273671227,,,,,
7141,376625.52,1355851889,,,,,
7142,360027.01,1296097246,,,,,
7143,329128.64,1184863094,,,,,
7144,253439.48,912382122.4,,,,,
7145,143428.44,516342378.2,,,,,
7146,39291.88,141450762.5,,,,,
7147,1915.04,6894133.543,,,,,
7148,0,0,,,,,
7149,0,0,,,,,
7150,0,0,,,,,
7151,0,0,,,,,
7152,0,0,,,,,
7153,0,0,,,,,
7154,0,0,,,,,
7155,0,0,,,,,
7156,0,0,,,,,
7157,0,0,,,,,
7158,0,0,,,,,
7159,0,0,,,,,
7160,14157.38,50966578.31,,,,,
7161,111879.39,402765793.1,,,,,
7162,219317.48,789542921.2,,,,,
7163,294807.37,1061306519,,,,,
7164,339764.14,1223150912,,,,,
7165,372209.32,1339953565,,,,,
7166,367818.98,1324148320,,,,,
7167,331131.31,1192072699,,,,,
7168,246570.94,887655383,,,,,
7169,99862.73,359505844.8,,,,,
7170,10263.5,36948585.36,,,,,
7171,290.82,1046969.352,,,,,
7172,0,0,,,,,
7173,0,0,,,,,
7174,0,0,,,,,
7175,0,0,,,,,
7176,0,0,,,,,
7177,0,0,,,,,
7178,0,0,,,,,
7179,0,0,,,,,
7180,0,0,,,,,
7181,0,0,,,,,
7182,0,0,,,,,
7183,0,0,,,,,
7184,12870.26,46332923.32,,,,,
7185,110162.77,396585989.7,,,,,
7186,196705.68,708140433.1,,,,,
7187,237934.21,856563163.1,,,,,
7188,231386.59,832991734.1,,,,,
7189,205054.2,738195130.9,,,,,
7190,183980.86,662331097.4,,,,,
7191,168933.15,608159339.4,,,,,
7192,129737.09,467053538.9,,,,,
7193,53437.04,192373341.5,,,,,
7194,7339.66,26422788.95,,,,,
7195,372.44,1340795.054,,,,,
7196,0,0,,,,,
7197,0,0,,,,,
7198,0,0,,,,,
7199,0,0,,,,,
7200,0,0,,,,,
7201,0,0,,,,,
7202,0,0,,,,,
7203,0,0,,,,,
7204,0,0,,,,,
7205,0,0,,,,,
7206,0,0,,,,,
7207,0,0,,,,,
7208,18125.4,65251455.93,,,,,
7209,135009.8,486035294.5,,,,,
7210,160425.34,577531234.3,,,,,
7211,192794.41,694059863.7,,,,,
7212,211904.84,762857416.5,,,,,
7213,222812.91,802126483.2,,,,,
7214,202064.6,727432545.1,,,,,
7215,165076.73,594276214,,,,,
7216,108142.13,389311672.8,,,,,
7217,41433.97,149162308.8,,,,,
7218,5561.96,20023038.4,,,,,
7219,266.22,958381.276,,,,,
7220,0,0,,,,,
7221,0,0,,,,,
7222,0,0,,,,,
7223,0,0,,,,,
7224,0,0,,,,,
7225,0,0,,,,,
7226,0,0,,,,,
7227,0,0,,,,,
7228,0,0,,,,,
7229,0,0,,,,,
7230,0,0,,,,,
7231,0,0,,,,,
7232,9826.89,35376789.44,,,,,
7233,113153.13,407351270.5,,,,,
7234,184730.73,665030626.5,,,,,
7235,242923.93,874526158.5,,,,,
7236,261155.79,940160836.2,,,,,
7237,262869.2,946329103.7,,,,,
7238,264575.69,952472478.7,,,,,
7239,236576.99,851677153.6,,,,,
7240,173312.65,623925527.6,,,,,
7241,69097.32,248750339.5,,,,,
7242,7089.31,25521519.92,,,,,
7243,225.16,810562.819,,,,,
7244,0,0,,,,,
7245,0,0,,,,,
7246,0,0,,,,,
7247,0,0,,,,,
7248,0,0,,,,,
7249,0,0,,,,,
7250,0,0,,,,,
7251,0,0,,,,,
7252,0,0,,,,,
7253,0,0,,,,,
7254,0,0,,,,,
7255,0,0,,,,,
7256,8819.73,31751029.18,,,,,
7257,98180.89,353451187.3,,,,,
7258,199174.09,717026738.9,,,,,
7259,277262.12,998143649.2,,,,,
7260,332061.11,1195419979,,,,,
7261,360406.65,1297463950,,,,,
7262,348036.18,1252930242,,,,,
7263,298102.57,1073169265,,,,,
7264,202722.78,729802005.1,,,,,
7265,77135.45,277687613.3,,,,,
7266,8266.66,29759962.4,,,,,
7267,302.63,1089473.63,,,,,
7268,0,0,,,,,
7269,0,0,,,,,
7270,0,0,,,,,
7271,0,0,,,,,
7272,0,0,,,,,
7273,0,0,,,,,
7274,0,0,,,,,
7275,0,0,,,,,
7276,0,0,,,,,
7277,0,0,,,,,
7278,0,0,,,,,
7279,0,0,,,,,
7280,10194.74,36701067.39,,,,,
7281,135274.71,486988961,,,,,
7282,178379.12,642164835.3,,,,,
7283,242745.58,873884072.2,,,,,
7284,273267.27,983762169.2,,,,,
7285,290799.21,1046877164,,,,,
7286,288040.4,1036945437,,,,,
7287,262854.23,946275235.6,,,,,
7288,186876.75,672756312.4,,,,,
7289,70727.44,254618800.8,,,,,
7290,7096.76,25548349.21,,,,,
7291,226.23,814422.5381,,,,,
7292,0,0,,,,,
7293,0,0,,,,,
7294,0,0,,,,,
7295,0,0,,,,,
7296,0,0,,,,,
7297,0,0,,,,,
7298,0,0,,,,,
7299,0,0,,,,,
7300,0,0,,,,,
7301,0,0,,,,,
7302,0,0,,,,,
7303,0,0,,,,,
7304,11443.11,41195193.64,,,,,
7305,152323.57,548364869.5,,,,,
7306,197668.82,711607768.7,,,,,
7307,284958.41,1025850276,,,,,
7308,347026.95,1249297030,,,,,
7309,371975.06,1339110202,,,,,
7310,361336.64,1300811922,,,,,
7311,312346.13,1124446075,,,,,
7312,222619.38,801429758.6,,,,,
7313,87283.44,314220398.1,,,,,
7314,8543.42,30756326.51,,,,,
7315,226.28,814625.8528,,,,,
7316,0,0,,,,,
7317,0,0,,,,,
7318,0,0,,,,,
7319,0,0,,,,,
7320,0,0,,,,,
7321,0,0,,,,,
7322,0,0,,,,,
7323,0,0,,,,,
7324,0,0,,,,,
7325,0,0,,,,,
7326,0,0,,,,,
7327,0,0,,,,,
7328,7936.7,28572124.28,,,,,
7329,91779.47,330406100.7,,,,,
7330,199844.73,719441019.1,,,,,
7331,285825,1028970017,,,,,
7332,343173.68,1235425252,,,,,
7333,369044.22,1328559205,,,,,
7334,362291.62,1304249825,,,,,
7335,320240.65,1152866357,,,,,
7336,229409.08,825872694.7,,,,,
7337,88761.73,319542225.7,,,,,
7338,8555.93,30801332.86,,,,,
7339,225.76,812728.618,,,,,
7340,0,0,,,,,
7341,0,0,,,,,
7342,0,0,,,,,
7343,0,0,,,,,
7344,0,0,,,,,
7345,0,0,,,,,
7346,0,0,,,,,
7347,0,0,,,,,
7348,0,0,,,,,
7349,0,0,,,,,
7350,0,0,,,,,
7351,0,0,,,,,
7352,9188.16,33077383.47,,,,,
7353,111661.83,401982584.2,,,,,
7354,196961.59,709061711.4,,,,,
