Hour,Hydrogen_Produced_kg,Hydrogen_Stored_kg,Hydrogen_Used_kg,Electrolysis_Heat_Gain_kWh,FuelCell_Heat_Gain_kWh,Electrolysis Heat Consummed_kW,Energy_Consumption_kWh,Generated_PV_Power_kW,P_net_kW,Electrolysis Energy Consummed_kW,Fuel Cell Generated Energy_kWh,Useful_Energy_After_Storage_kWh,Water_Waste_filtered_kg,Tap_Water_Used_kg,Water_Needed_kg,Water_Produced_in_FuelCell_kg
6048,0.0,21.61315365318128,1.9012312278662353,0.0,9.124997302768554,0.0,45.624986513842764,0.0,-45.624986513842764,0.0,45.624986513842764,45.624986513842764,11.901138257581461,0.0,0.0,17.111081050796116
6049,0.0,19.779743853565936,1.8334097996153411,0.0,8.79948700144982,0.0,43.99743500724911,0.0,-43.99743500724911,0.0,43.9974350072491,43.9974350072491,5.95056912879072,0.0,0.0,16.50068819653807
6050,0.0,17.977454947079096,1.8022889064868386,0.0,8.650121652461712,0.0,43.25060826230855,0.0,-43.25060826230855,0.0,43.25060826230855,43.25060826230855,1.4876422821976603,0.0,0.0,16.220600158381547
6051,0.0,16.186796072923507,1.7906588741555896,0.0,8.594303079687235,0.0,42.971515398436175,0.0,-42.971515398436175,0.0,42.971515398436175,42.971515398436175,1.4876422821976603,0.0,0.0,16.115929867400308
6052,0.0,14.320621742967631,1.8661743299558742,0.0,8.956741020109817,0.0,44.783705100549085,0.0,-44.783705100549085,0.0,44.783705100549085,44.783705100549085,5.95056912879072,0.0,0.0,16.79556896960287
6053,0.0,12.232803571274598,2.0878181716930326,0.0,10.020525071404144,0.0,50.10262535702072,0.0,-50.10262535702072,0.0,50.10262535702071,50.10262535702071,40.16634161933818,0.0,0.0,18.790363545237295
6054,0.0,9.960055318551504,2.272748252723094,0.0,10.908100693909544,0.0,54.540503469547716,0.0,-54.540503469547716,0.0,54.540503469547716,54.540503469547716,139.83837452658523,0.0,0.0,20.454734274507846
6055,0.0,9.182903365501804,0.7771519530496988,0.0,3.72995634170109,0.0,57.71667612517212,39.06689441666667,-18.64978170850545,0.0,18.64978170850545,57.71667612517212,148.7642282197715,0.0,0.0,6.994367577447289
6056,1.2703432871938427,10.453246652695647,0.0,21.170270881085386,0.0,0.8850058234117104,57.069343563048704,127.63691316666666,70.56756960361795,70.56756960361795,0.0,57.06934181227012,142.81365909098065,11.433089584744584,11.433089584744584,0.0
6057,3.3902805028905383,13.843527155586186,0.0,56.49902458067082,0.0,2.3618954170137414,51.7642205366528,240.0943024722222,188.3300819355694,188.3300819355694,0.0,51.764218597440504,124.961951704608,30.512524526014843,30.512524526014843,0.0
6058,5.033684610615134,18.87721176620132,0.0,83.88635403590119,0.0,3.5068002787285426,50.16114099144045,329.7823211111111,279.62118011967067,279.62118011967067,0.0,50.16114004933355,113.06081344702626,45.3031614955362,45.3031614955362,0.0
6059,5.4005400540054005,24.27775182020672,0.0,90.0,0.0,3.7623762376237626,54.56999900587542,390.6999511111111,336.1299521052357,300.0,0.0,54.569998049955835,90.74617921406045,48.60486048604861,48.60486048604861,0.0
6060,5.4005400540054005,29.67829187421212,0.0,90.0,0.0,3.7623762376237626,59.41277339885797,416.42207472222225,357.0093013233643,300.0,0.0,59.41276935037593,78.84504095647884,48.60486048604861,48.60486048604861,0.0
6061,5.4005400540054005,35.078831928217525,0.0,90.0,0.0,3.7623762376237626,59.28051583102486,407.0796325,347.79911666897516,300.0,0.0,59.28051369508453,69.91918726329251,48.60486048604861,48.60486048604861,0.0
6062,5.4005400540054005,40.0,0.0,90.0,0.0,3.7623762376237626,61.064581806503156,376.0206944444444,314.95611263794126,300.0,0.0,61.06457808382253,60.99333357010616,48.60486048604861,48.60486048604861,0.0
6063,4.530592537433403,40.0,0.0,75.50232463632766,0.0,3.1563128010786037,63.21725954557447,314.891675,251.67441545442554,251.67441545442554,0.0,63.21726354178064,69.91918726329251,40.77533283690063,40.77533283690063,0.0
6064,2.538152755383689,40.0,0.0,42.29831566846918,0.0,1.76824641958397,70.3340989939916,211.32848455555555,140.99438556156394,140.99438556156394,0.0,70.33409595461067,81.82032552087425,22.8433747984532,22.8433747984532,0.0
6065,0.0,39.864479077725456,0.13552092227454415,0.0,0.6504353768751201,0.0,78.52180180104226,75.26962491666666,-3.2521768843756007,0.0,3.2521768843756003,78.52180180104226,108.59788660043309,0.0,0.0,1.2196883004708974
6066,0.0,37.002619911890626,2.8618591658348276,0.0,13.735550303607571,0.0,75.90565343192674,7.227901913888889,-68.67775151803785,0.0,68.67775151803785,75.90565343192674,127.93723626900338,0.0,0.0,25.75673249251345
6067,0.0,34.01295961964281,2.9896602922478173,0.0,14.348934365849244,0.0,71.99878319502399,0.25411136577777776,-71.74467182924622,0.0,71.74467182924622,71.99878319502399,121.98666714021263,0.0,0.0,26.906942630230354
6068,0.0,31.114508592021068,2.898451027621739,0.0,13.911173676091089,0.0,69.55586838045544,0.0,-69.55586838045544,0.0,69.55586838045544,69.55586838045544,111.57317116482857,0.0,0.0,26.08605924859565
6069,0.0,28.443610765179514,2.670897826841555,0.0,12.81902753788258,0.0,64.0951376894129,0.0,-64.0951376894129,0.0,64.0951376894129,64.0951376894129,90.74617921406045,0.0,0.0,24.038080441573992
6070,0.0,26.075929827525627,2.367680937653887,0.0,11.363732013888583,0.0,56.81866006944291,0.0,-56.81866006944291,0.0,56.81866006944291,56.81866006944291,78.84504095647884,0.0,0.0,21.309128438884983
6071,0.0,23.95995301314966,2.115976814375966,0.0,10.155673040133737,0.0,50.77836520066868,0.0,-50.77836520066868,0.0,50.77836520066868,50.77836520066868,43.14162618373354,0.0,0.0,19.043791329383694
6072,0.0,22.039849367425024,1.920103645724636,0.0,9.215575849728305,0.0,46.07787924864152,0.0,-46.07787924864152,0.0,46.07787924864152,46.07787924864152,11.901138257581461,0.0,0.0,17.280932811521726
6073,0.0,20.217426598960273,1.8224227684647492,0.0,8.746754525701933,0.0,43.73377262850966,0.0,-43.73377262850966,0.0,43.73377262850966,43.73377262850966,5.95056912879072,0.0,0.0,16.40180491618274
6074,0.0,18.37468498528916,1.8427416136711119,0.0,8.844275229646774,0.0,44.22137614823387,0.0,-44.22137614823387,0.0,44.221376148233865,44.221376148233865,1.4876422821976603,0.0,0.0,16.584674523040007
6075,0.0,16.47023871894967,1.9044462663394903,0.0,9.140427944221711,0.0,45.70213972110855,0.0,-45.70213972110855,0.0,45.70213972110855,45.70213972110855,1.4876422821976603,0.0,0.0,17.140016397055412
6076,0.0,14.459838461296757,2.0104002576529125,0.0,9.648956244610305,0.0,48.24478122305153,0.0,-48.24478122305153,0.0,48.244781223051525,48.244781223051525,5.95056912879072,0.0,0.0,18.09360231887621
6077,0.0,12.31366773591512,2.1461707253816367,0.0,10.300589319883672,0.0,51.502946599418365,0.0,-51.502946599418365,0.0,51.50294659941836,51.50294659941836,40.16634161933818,0.0,0.0,19.31553652843473
6078,0.0,10.028633202726102,2.2850345331890183,0.0,10.967068942731357,0.0,54.83534471365678,0.0,-54.83534471365678,0.0,54.83534471365678,54.83534471365678,139.83837452658523,0.0,0.0,20.565310798701166
6079,0.0,9.034185556995363,0.9944476457307396,0.0,4.772871364637599,0.0,59.395574100965774,35.53121727777778,-23.864356823187997,0.0,23.864356823187993,59.395574100965774,148.7642282197715,0.0,0.0,8.950028811576656
6080,1.1432983691253527,10.177483926120715,0.0,19.053067321474,0.0,0.7964978638239955,60.848633233975555,124.35885763888889,63.51022440491334,63.51022440491334,0.0,60.848634439797934,142.81365909098065,10.289685322128173,10.289685322128173,0.0
6081,3.1064097085120292,13.283893634632744,0.0,51.76831779235297,0.0,2.164132096930047,61.94706463660123,234.50812394444446,172.56105930784324,172.56105930784324,0.0,61.94706173411104,124.961951704608,27.957687376608263,27.957687376608263,0.0
6082,4.656860058150451,17.940753692783193,0.0,77.60657286907725,0.0,3.244279173844814,61.7027071030758,320.3912833333333,258.6885762302575,258.6885762302575,0.0,61.70270441169407,113.06081344702626,41.911740523354055,41.911740523354055,0.0
6083,5.4005400540054005,23.341293746788594,0.0,90.0,0.0,3.7623762376237626,63.19007181227026,376.1996780555556,313.0096062432853,300.0,0.0,63.19007343010733,90.74617921406045,48.60486048604861,48.60486048604861,0.0
6084,5.4005400540054005,28.741833800793994,0.0,90.0,0.0,3.7623762376237626,76.22126939318157,407.2156,330.99433060681844,300.0,0.0,76.22126939318154,78.84504095647884,48.60486048604861,48.60486048604861,0.0
6085,5.4005400540054005,34.142373854799395,0.0,90.0,0.0,3.7623762376237626,84.63661957852567,399.41777833333333,314.7811587548077,300.0,0.0,84.63662089202572,69.91918726329251,48.60486048604861,48.60486048604861,0.0
6086,4.9680952897021555,39.11046914450155,0.0,82.79330800288642,0.0,3.461106385159168,88.31248554593414,364.2901788888889,275.97769334295475,275.97769334295475,0.0,88.31248638768587,60.99333357010616,44.7128576073194,44.7128576073194,0.0
6087,3.7514167387666113,40.0,0.0,62.51735995154557,0.0,2.613486994674072,96.63827043929251,305.02947027777776,208.39119983848525,208.39119983848525,0.0,96.63827024951921,69.91918726329251,33.7627506488995,33.7627506488995,0.0
6088,1.7631134288868087,40.0,0.0,29.382285292398667,0.0,1.2283023554578099,101.10280327533775,199.04375424999998,97.94095097466223,97.94095097466223,0.0,101.1028011840938,81.82032552087425,15.868020859981279,15.868020859981279,0.0
6089,0.0,38.82290130191407,1.1770986980859302,0.0,5.649508743437384,0.0,96.57354171718691,68.325998,-28.247543717186915,0.0,28.247543717186915,96.57354171718691,108.59788660043309,0.0,0.0,10.59388828277337
6090,0.0,35.69758877066095,3.1253125312531256,0.0,15.0,0.0,88.73947275667501,6.661991775,-82.07748098167501,0.0,75.0,81.661991775,127.93723626900338,0.0,0.0,28.12781278127813
6091,0.0,32.57227623940783,3.1253125312531256,0.0,15.0,0.0,84.56382308850655,0.2521273122777778,-84.31169577622877,0.0,75.0,75.25212731227778,121.98666714021263,0.0,0.0,28.12781278127813
6092,0.0,29.4469637081547,3.1253125312531256,0.0,15.0,0.0,82.49688233782948,0.0,-82.49688233782948,0.0,75.0,75.0,111.57317116482857,0.0,0.0,28.12781278127813
6093,0.0,26.321651176901575,3.1253125312531256,0.0,15.0,0.0,76.63303679571364,0.0,-76.63303679571364,0.0,75.0,75.0,90.74617921406045,0.0,0.0,28.12781278127813
6094,0.0,23.510280606243324,2.811370570658251,0.0,13.493229281285688,0.0,67.46614640642844,0.0,-67.46614640642844,0.0,67.46614640642844,67.46614640642844,78.84504095647884,0.0,0.0,25.30233513592426
6095,0.0,21.115752681654065,2.3945279245892603,0.0,11.492584664624648,0.0,57.462923323123235,0.0,-57.462923323123235,0.0,57.462923323123235,57.462923323123235,43.14162618373354,0.0,0.0,21.550751321303345
6096,0.0,19.078465455037044,2.0372872266170226,0.0,9.778000789892932,0.0,48.890003949464656,0.0,-48.890003949464656,0.0,48.890003949464656,48.890003949464656,11.901138257581461,0.0,0.0,18.3355850395532
6097,0.0,17.114685292216112,1.9637801628209326,0.0,9.425202167062322,0.0,47.12601083531161,0.0,-47.12601083531161,0.0,47.12601083531161,47.12601083531161,5.95056912879072,0.0,0.0,17.674021465388392
6098,0.0,15.185249279447476,1.9294360127686376,0.0,9.260366732003332,0.0,46.301833660016655,0.0,-46.301833660016655,0.0,46.301833660016655,46.301833660016655,1.4876422821976603,0.0,0.0,17.364924114917738
6099,0.0,13.065993275372222,2.119256004075253,0.0,10.171411576679258,0.0,50.85705788339629,0.0,-50.85705788339629,0.0,50.85705788339629,50.85705788339629,1.4876422821976603,0.0,0.0,19.07330403667728
6100,0.0,11.004297747923212,2.0616955274490087,0.0,9.895148917902066,0.0,49.475744589510334,0.0,-49.475744589510334,0.0,49.47574458951033,49.47574458951033,5.95056912879072,0.0,0.0,18.555259747041077
6101,0.0,8.872807936880676,2.1314898110425364,0.0,10.230127977894874,0.0,51.15063988947437,0.0,-51.15063988947437,0.0,51.15063988947436,51.15063988947436,40.16634161933818,0.0,0.0,19.183408299382826
6102,0.0,6.717277023113372,2.1555309137673038,0.0,10.34551373124445,0.0,51.727568656222246,0.0,-51.727568656222246,0.0,51.727568656222246,51.727568656222246,139.83837452658523,0.0,0.0,19.399778223905734
6103,0.0,5.662141882793463,1.0551351403199083,0.0,5.064142208668206,0.0,59.980173043341026,34.659462,-25.320711043341028,0.0,25.320711043341028,59.980173043341026,148.7642282197715,0.0,0.0,9.496216262879175
6104,1.0727595685249165,6.73490145131838,0.0,17.877538209467733,0.0,0.7473558327390251,65.09073216288533,124.68252619444445,59.59179403155912,59.59179403155912,0.0,65.09073398174385,142.8136590909807,9.654836116724248,9.654836116724248,0.0
6105,2.9464514270917426,9.681352878410122,0.0,49.10261303248389,0.0,2.052694494207247,70.1974104750537,233.87278725000002,163.6753767749463,163.6753767749463,0.0,70.19741239963538,124.961951704608,26.518062843825682,26.518062843825682,0.0
6106,4.3346992342913735,14.016052112701495,0.0,72.23776273946574,0.0,3.019840466556323,75.26144225733638,316.0539847222222,240.7925424648858,240.7925424648858,0.0,75.26143865960952,113.06081344702623,39.01229310862236,39.01229310862236,0.0
6107,4.9777486879504025,18.993800800651897,0.0,82.95418188469345,0.0,3.46783158593878,86.60005038435516,363.11399,276.51393961564486,276.51393961564486,0.0,86.60005038435514,90.74617921406045,44.79973819155362,44.79973819155362,0.0
6108,5.187029499085305,24.180830299737202,0.0,86.4418466022566,0.0,3.613630551029429,95.62952882581138,383.7690175,288.13948867418867,288.13948867418867,0.0,95.62953070284851,78.84504095647884,46.68326549176775,46.68326549176775,0.0
6109,5.021142367828082,29.201972667565286,0.0,83.67733755985498,0.0,3.4980625162535635,106.01239452270559,384.93685305555556,278.92445853284994,278.92445853284994,0.0,106.01239230865629,69.91918726329251,45.19028131045274,45.19028131045274,0.0
6110,4.33594454951499,33.53791721708028,0.0,72.25851591766731,0.0,3.0207080361621097,111.20384027444233,352.06556,240.8617197255577,240.8617197255577,0.0,111.2038402744423,60.99333357010616,39.023500945634915,39.023500945634915,0.0
6111,2.6972937676515887,36.235210984731864,0.0,44.950400637913724,0.0,1.8791146581306066,115.16184779028758,264.99651658333335,149.83466879304575,149.83466879304575,0.0,115.16184972214361,69.91918726329251,24.275643908864296,24.275643908864296,0.0
6112,0.4001111480636482,36.635322132795515,0.0,6.667852282480697,0.0,0.2787440998176749,131.48947022506437,153.71564450000002,22.22617427493566,22.22617427493566,0.0,131.48946957439676,81.82032552087425,3.601000332572834,3.601000332572834,0.0
6113,0.0,33.51000960154239,3.1253125312531256,0.0,15.0,0.0,139.61645486179407,52.01412202777778,-87.6023328340163,0.0,75.0,127.01412202777777,108.59788660043309,0.0,0.0,28.12781278127813
6114,0.0,30.384697070289267,3.1253125312531256,0.0,15.0,0.0,136.60616640616593,5.3025494277777785,-131.30361697838813,0.0,75.0,80.30254942777778,127.93723626900338,0.0,0.0,28.12781278127813
6115,0.0,27.25938453903614,3.1253125312531256,0.0,15.0,0.0,118.75710602149381,0.2107608933611111,-118.5463451281327,0.0,75.0,75.21076089336111,121.98666714021263,0.0,0.0,28.12781278127813
6116,0.0,24.134072007783015,3.1253125312531256,0.0,15.0,0.0,119.38356893415089,0.0,-119.38356893415089,0.0,75.0,75.0,111.57317116482857,0.0,0.0,28.12781278127813
6117,0.0,21.00875947652989,3.1253125312531256,0.0,15.0,0.0,115.27298042526182,0.0,-115.27298042526182,0.0,75.0,75.0,90.74617921406045,0.0,0.0,28.12781278127813
6118,0.0,17.883446945276763,3.1253125312531256,0.0,15.0,0.0,104.46108619095712,0.0,-104.46108619095712,0.0,75.0,75.0,78.84504095647884,0.0,0.0,28.12781278127813
6119,0.0,14.758134414023637,3.1253125312531256,0.0,15.0,0.0,97.50368672856902,0.0,-97.50368672856902,0.0,75.0,75.0,43.14162618373354,0.0,0.0,28.12781278127813
6120,0.0,11.63282188277051,3.1253125312531256,0.0,15.0,0.0,91.93412952746746,0.0,-91.93412952746746,0.0,75.0,75.0,11.901138257581461,0.0,0.0,28.12781278127813
6121,0.0,8.507509351517385,3.1253125312531256,0.0,15.0,0.0,84.74491195688384,0.0,-84.74491195688384,0.0,75.0,75.0,5.95056912879072,0.0,0.0,28.12781278127813
6122,0.0,5.382196820264259,3.1253125312531256,0.0,15.0,0.0,81.08491980929742,0.0,-81.08491980929742,0.0,75.0,75.0,1.4876422821976603,0.0,0.0,28.12781278127813
6123,0.0,2.256884289011133,3.1253125312531256,0.0,15.0,0.0,75.20257885136738,0.0,-75.20257885136738,0.0,75.0,75.0,1.4876422821976603,0.0,0.0,28.12781278127813
6124,0.0,0.0,2.256884289011133,0.0,10.831961282794714,0.0,77.7314386261598,0.0,-77.7314386261598,0.0,54.15980641397356,54.15980641397356,5.95056912879072,0.0,0.0,20.311958601100198
6125,0.0,0.0,0.0,0.0,0.0,0.0,80.70651957012706,0.0,-80.70651957012706,0.0,0.0,0.0,40.16634161933818,0.0,0.0,0.0
6126,0.0,0.0,0.0,0.0,0.0,0.0,73.15765937105945,0.0,-73.15765937105945,0.0,0.0,0.0,139.83837452658523,0.0,0.0,0.0
6127,0.0,0.0,0.0,0.0,0.0,0.0,76.54857106757949,33.21705027777778,-43.33152078980171,0.0,0.0,33.21705027777778,148.7642282197715,0.0,0.0,0.0
6128,0.7644578170037718,0.7644578170037718,0.0,12.739689520367856,0.0,0.5325722791792943,81.02347362655159,123.48910536111111,42.46563173455952,42.46563173455952,0.0,81.02347522178009,142.81365909098065,6.880120353033946,6.880120353033946,0.0
6129,2.564955161095011,3.329412978098783,0.0,42.74497775964836,0.0,1.7869187622295242,87.18679957894994,229.6700587777778,142.48325919882785,142.48325919882785,0.0,87.18680033719508,124.961951704608,23.0845964498551,23.0845964498551,0.0
6130,3.9791741552391313,7.308587133337914,0.0,66.31293729706012,0.0,2.7721579948165944,91.64645289868848,312.6895772222222,221.04312432353373,221.04312432353373,0.0,91.64645486232504,113.06081344702626,35.81256739715218,35.81256739715218,0.0
6131,4.867079510935373,12.175666644273287,0.0,81.10988004973798,0.0,3.3907320592849755,98.1761328897623,368.5423997222222,270.3662668324599,270.3662668324599,0.0,98.17613309354279,90.74617921406045,43.80371559841835,43.80371559841835,0.0
6132,5.187084954248153,17.36275159852144,0.0,86.44277076254546,0.0,3.613669184792879,105.17692940262624,393.3194986111111,288.1425692084849,288.1425692084849,0.0,105.17693042011462,78.84504095647884,46.68376458823337,46.68376458823337,0.0
6133,5.0466622535580505,22.409413852079492,0.0,84.10262645554491,0.0,3.515841369978775,108.47469098151694,388.81677916666666,280.3420881851497,280.3420881851497,0.0,108.47469158236146,69.91918726329251,45.41996028202246,45.41996028202246,0.0
6134,4.335384669750364,26.744798521829857,0.0,72.2491855213898,0.0,3.020317986592753,115.04960353981177,355.88022194444443,240.83061840463267,240.83061840463267,0.0,115.04960222397081,60.99333357010616,39.01846202775327,39.01846202775327,0.0
6135,2.982358850486691,29.727157372316547,0.0,49.7010102433607,0.0,2.0777099991723946,117.32757196657545,282.9976061111111,165.67003414453566,165.67003414453566,0.0,117.32757424317543,69.91918726329251,26.841229654380218,26.841229654380218,0.0
6136,0.4971851786830242,30.224342550999573,0.0,8.285591002752598,0.0,0.34637234114917353,125.13759324082469,152.75622991666668,27.618636675841998,27.618636675841998,0.0,125.13759325589153,81.82032552087425,4.474666608147218,4.474666608147218,0.0
6137,0.0,27.099030019746447,3.1253125312531256,0.0,15.0,0.0,134.73112452991805,39.48465511111111,-95.24646941880694,0.0,75.0,114.48465511111111,108.59788660043309,0.0,0.0,28.12781278127813
6138,0.0,23.97371748849332,3.1253125312531256,0.0,15.0,0.0,135.51514689840536,3.8860158916666667,-131.6291310067387,0.0,75.0,78.88601589166667,127.93723626900338,0.0,0.0,28.12781278127813
6139,0.0,20.848404957240195,3.1253125312531256,0.0,15.0,0.0,130.78149078185592,0.17523207255555556,-130.60625870930036,0.0,75.0,75.17523207255556,121.98666714021263,0.0,0.0,28.12781278127813
6140,0.0,17.72309242598707,3.1253125312531256,0.0,15.0,0.0,127.45197452583886,0.0,-127.45197452583886,0.0,75.0,75.0,111.57317116482857,0.0,0.0,28.12781278127813
6141,0.0,14.597779894733943,3.1253125312531256,0.0,15.0,0.0,121.17721859322737,0.0,-121.17721859322737,0.0,75.0,75.0,90.74617921406045,0.0,0.0,28.12781278127813
6142,0.0,11.472467363480817,3.1253125312531256,0.0,15.0,0.0,113.23864062614156,0.0,-113.23864062614156,0.0,75.0,75.0,78.84504095647884,0.0,0.0,28.12781278127813
6143,0.0,8.347154832227691,3.1253125312531256,0.0,15.0,0.0,105.67558246763862,0.0,-105.67558246763862,0.0,75.0,75.0,43.14162618373354,0.0,0.0,28.12781278127813
6144,0.0,5.221842300974565,3.1253125312531256,0.0,15.0,0.0,94.01970729693146,0.0,-94.01970729693146,0.0,75.0,75.0,11.901138257581461,0.0,0.0,28.12781278127813
6145,0.0,2.0965297697214393,3.1253125312531256,0.0,15.0,0.0,80.76732486214647,0.0,-80.76732486214647,0.0,75.0,75.0,5.95056912879072,0.0,0.0,28.12781278127813
6146,0.0,0.0,2.0965297697214393,0.0,10.062336560373442,0.0,78.62521599508868,0.0,-78.62521599508868,0.0,50.31168280186721,50.31168280186721,1.4876422821976603,0.0,0.0,18.868767927492954
6147,0.0,0.0,0.0,0.0,0.0,0.0,68.52410149562644,0.0,-68.52410149562644,0.0,0.0,0.0,1.4876422821976603,0.0,0.0,0.0
6148,0.0,0.0,0.0,0.0,0.0,0.0,72.6854575476718,0.0,-72.6854575476718,0.0,0.0,0.0,5.95056912879072,0.0,0.0,0.0
6149,0.0,0.0,0.0,0.0,0.0,0.0,73.43861815567654,0.0,-73.43861815567654,0.0,0.0,0.0,40.16634161933818,0.0,0.0,0.0
6150,0.0,0.0,0.0,0.0,0.0,0.0,74.46100570107522,0.0,-74.46100570107522,0.0,0.0,0.0,139.83837452658523,0.0,0.0,0.0
6151,0.0,0.0,0.0,0.0,0.0,0.0,87.31314210941017,34.16382630555556,-53.149315803854606,0.0,0.0,34.16382630555556,148.7642282197715,0.0,0.0,0.0
6152,0.5583447624612042,0.5583447624612042,0.0,9.304815466415969,0.0,0.3889801845146389,94.01443263972456,125.03048419444445,31.016051554719894,31.016051554719894,0.0,94.01443159921743,142.8136590909807,5.025102862150838,5.025102862150838,0.0
6153,2.549890740651835,3.1082355031130393,0.0,42.49392919296283,0.0,1.7764238826541117,91.86366041234609,233.51009105555553,141.64643064320944,141.64643064320944,0.0,91.86365977204967,124.961951704608,22.949016665866516,22.949016665866516,0.0
6154,4.070531060969969,7.178766564083009,0.0,67.83540013106453,0.0,2.8358033058090784,91.24666456311822,317.364665,226.1180004368818,226.1180004368818,0.0,91.24666812555002,113.06081344702626,36.634779548729725,36.634779548729725,0.0
6155,4.805879941833008,11.984646505916018,0.0,80.08998923064708,0.0,3.3480963594769952,102.42910867562082,369.3957394444444,266.9666307688236,266.9666307688236,0.0,102.42910907712732,90.74617921406045,43.25291947649707,43.25291947649707,0.0
6156,5.170963544349578,17.155610050265597,0.0,86.17410746658572,0.0,3.6024379358968726,106.98819094471422,394.2352158333333,287.2470248886191,287.2470248886191,0.0,106.98819398062412,78.84504095647884,46.5386718991462,46.5386718991462,0.0
6157,5.061314267470274,22.21692431773587,0.0,84.3468022673921,0.0,3.5260489396709573,107.78721160869301,388.94321916666667,281.1560075579737,281.1560075579737,0.0,107.78721221108599,69.91918726329251,45.55182840723246,45.55182840723246,0.0
6158,4.220090868031406,26.437015185767276,0.0,70.32781431574337,0.0,2.9399966380618787,112.03997061418877,346.46601833333335,234.42604771914458,234.42604771914458,0.0,112.03997174188979,60.99333357010616,37.98081781228265,37.98081781228265,0.0
6159,2.631396701200646,29.068411886967922,0.0,43.85222602550876,0.0,1.8332063685031168,116.80197955385968,262.97606630555555,146.17408675169588,146.17408675169588,0.0,116.8019816074003,69.91918726329251,23.682570310805815,23.682570310805815,0.0
6160,0.5081988366633302,29.57661072363125,0.0,8.469133612994398,0.0,0.35404518954212,125.19039417890755,153.42083955555555,28.230445376647992,28.230445376647992,0.0,125.19039426068827,81.82032552087425,4.573789529969972,4.573789529969972,0.0
6161,0.0,26.451298192378125,3.1253125312531256,0.0,15.0,0.0,128.40895299961997,51.71169166666667,-76.6972613329533,0.0,75.0,126.71169166666667,108.59788660043309,0.0,0.0,28.12781278127813
6162,0.0,23.325985661125,3.1253125312531256,0.0,15.0,0.0,119.56844830691001,5.657012300000001,-113.91143600691001,0.0,75.0,80.6570123,127.93723626900338,0.0,0.0,28.12781278127813
6163,0.0,20.200673129871873,3.1253125312531256,0.0,15.0,0.0,108.9533423310301,0.24543947591666665,-108.70790285511343,0.0,75.0,75.24543947591667,121.98666714021263,0.0,0.0,28.12781278127813
6164,0.0,17.075360598618747,3.1253125312531256,0.0,15.0,0.0,100.22246532004637,0.0,-100.22246532004637,0.0,75.0,75.0,111.57317116482857,0.0,0.0,28.12781278127813
6165,0.0,13.950048067365621,3.1253125312531256,0.0,15.0,0.0,93.86643278773775,0.0,-93.86643278773775,0.0,75.0,75.0,90.74617921406045,0.0,0.0,28.12781278127813
6166,0.0,10.824735536112495,3.1253125312531256,0.0,15.0,0.0,95.31040985955848,0.0,-95.31040985955848,0.0,75.0,75.0,78.84504095647884,0.0,0.0,28.12781278127813
6167,0.0,7.699423004859369,3.1253125312531256,0.0,15.0,0.0,84.85252861046646,0.0,-84.85252861046646,0.0,75.0,75.0,43.14162618373354,0.0,0.0,28.12781278127813
6168,0.0,4.574110473606243,3.1253125312531256,0.0,15.0,0.0,75.24442097216438,0.0,-75.24442097216438,0.0,75.0,75.0,11.901138257581461,0.0,0.0,28.12781278127813
6169,0.0,1.808188141062308,2.7659223325439353,0.0,13.275099553491268,0.0,66.37549776745634,0.0,-66.37549776745634,0.0,66.37549776745634,66.37549776745634,5.95056912879072,0.0,0.0,24.89330099289542
6170,0.0,0.0,1.808188141062308,0.0,8.678435146791369,0.0,56.51964886964899,0.0,-56.51964886964899,0.0,43.39217573395684,43.39217573395684,1.4876422821976603,0.0,0.0,16.273693269560773
6171,0.0,0.0,0.0,0.0,0.0,0.0,53.22741301420815,0.0,-53.22741301420815,0.0,0.0,0.0,1.4876422821976603,0.0,0.0,0.0
6172,0.0,0.0,0.0,0.0,0.0,0.0,53.32608533696611,0.0,-53.32608533696611,0.0,0.0,0.0,5.95056912879072,0.0,0.0,0.0
6173,0.0,0.0,0.0,0.0,0.0,0.0,49.23925097098548,0.0,-49.23925097098548,0.0,0.0,0.0,40.16634161933818,0.0,0.0,0.0
6174,0.0,0.0,0.0,0.0,0.0,0.0,50.783538670739816,0.0,-50.783538670739816,0.0,0.0,0.0,139.83837452658523,0.0,0.0,0.0
6175,0.0,0.0,0.0,0.0,0.0,0.0,61.14155062837451,29.193181083333336,-31.948369545041174,0.0,0.0,29.193181083333336,148.7642282197715,0.0,0.0,0.0
6176,1.0757981911035237,1.0757981911035237,0.0,17.928176854740222,0.0,0.7494727398021214,69.34374226197701,129.10433177777776,59.760589515800746,59.760589515800746,0.0,69.34374143906855,142.81365909098065,9.682183719931713,9.682183719931713,0.0
6177,2.9155175165114047,3.9913157076149286,0.0,48.58709941266255,0.0,2.0311438698362783,79.2636358189026,241.2206338611111,161.9569980422085,161.9569980422085,0.0,79.26363322652911,124.961951704608,26.23965764860264,26.23965764860264,0.0
6178,4.306772649284978,8.298088356899907,0.0,71.77236620033416,0.0,3.000384945668535,88.10427627666391,327.34549694444445,239.24122066778054,239.24122066778054,0.0,88.10427850982381,113.06081344702626,38.760953843564806,38.760953843564806,0.0
6179,5.24542039379552,13.543508750695427,0.0,87.41493086260233,0.0,3.6543095410108783,94.43949018021445,385.82259305555556,291.38310287534114,291.38310287534114,0.0,94.43948787258064,90.74617921406045,47.20878354415968,47.20878354415968,0.0
